"org","organisation","year","measure","score","headcount","parent","par"
"DCLG","Department for Communities and Local Government (excl. agencies)",2014,"B22",68,1680,"Civil Service","CS"
"DCLG","Department for Communities and Local Government (excl. agencies)",2014,"B23",57,1680,"Civil Service","CS"
"DCLG","Department for Communities and Local Government (excl. agencies)",2014,"B24",45,1680,"Civil Service","CS"
"DCLG","Department for Communities and Local Government (excl. agencies)",2014,"B25",49,1680,"Civil Service","CS"
"DCLG","Department for Communities and Local Government (excl. agencies)",2014,"B26",81,1680,"Civil Service","CS"
"DCLG","Department for Communities and Local Government (excl. agencies)",2014,"B27",87,1680,"Civil Service","CS"
"DCLG","Department for Communities and Local Government (excl. agencies)",2014,"B28",68,1680,"Civil Service","CS"
"DCLG","Department for Communities and Local Government (excl. agencies)",2014,"B29",74,1680,"Civil Service","CS"
"DCLG","Department for Communities and Local Government (excl. agencies)",2014,"B30",84,1680,"Civil Service","CS"
"DCLG","Department for Communities and Local Government (excl. agencies)",2014,"B31",74,1680,"Civil Service","CS"
"DCLG","Department for Communities and Local Government (excl. agencies)",2014,"B32",77,1680,"Civil Service","CS"
"DCLG","Department for Communities and Local Government (excl. agencies)",2014,"B33",89,1680,"Civil Service","CS"
"DCLG","Department for Communities and Local Government (excl. agencies)",2014,"B34",74,1680,"Civil Service","CS"
"DCLG","Department for Communities and Local Government (excl. agencies)",2014,"B35",59,1680,"Civil Service","CS"
"DCLG","Department for Communities and Local Government (excl. agencies)",2014,"B36",66,1680,"Civil Service","CS"
"DCLG","Department for Communities and Local Government (excl. agencies)",2014,"B37",32,1680,"Civil Service","CS"
"DCLG","Department for Communities and Local Government (excl. agencies)",2014,"B38",31,1680,"Civil Service","CS"
"DCLG","Department for Communities and Local Government (excl. agencies)",2014,"B39",28,1680,"Civil Service","CS"
"DCLG","Department for Communities and Local Government (excl. agencies)",2014,"B40",53,1680,"Civil Service","CS"
"DCLG","Department for Communities and Local Government (excl. agencies)",2014,"B41",61,1680,"Civil Service","CS"
"DCLG","Department for Communities and Local Government (excl. agencies)",2014,"B42",53,1680,"Civil Service","CS"
"DCLG","Department for Communities and Local Government (excl. agencies)",2014,"B43",50,1680,"Civil Service","CS"
"DCLG","Department for Communities and Local Government (excl. agencies)",2014,"B44",48,1680,"Civil Service","CS"
"DCLG","Department for Communities and Local Government (excl. agencies)",2014,"B45",49,1680,"Civil Service","CS"
"DCLG","Department for Communities and Local Government (excl. agencies)",2014,"B46",37,1680,"Civil Service","CS"
"DCLG","Department for Communities and Local Government (excl. agencies)",2014,"B47",65,1680,"Civil Service","CS"
"DCLG","Department for Communities and Local Government (excl. agencies)",2014,"B48",43,1680,"Civil Service","CS"
"DCLG","Department for Communities and Local Government (excl. agencies)",2014,"B49",44,1680,"Civil Service","CS"
"DCLG","Department for Communities and Local Government (excl. agencies)",2014,"B50",41,1680,"Civil Service","CS"
"DCLG","Department for Communities and Local Government (excl. agencies)",2014,"B51",42,1680,"Civil Service","CS"
"DCLG","Department for Communities and Local Government (excl. agencies)",2014,"B52",35,1680,"Civil Service","CS"
"DCLG","Department for Communities and Local Government (excl. agencies)",2014,"B53",39,1680,"Civil Service","CS"
"PINS","Planning Inspectorate",2014,"B01",93,800,"Communities and Local Government","DCLG"
"PINS","Planning Inspectorate",2014,"B02",87,800,"Communities and Local Government","DCLG"
"PINS","Planning Inspectorate",2014,"B03",87,800,"Communities and Local Government","DCLG"
"PINS","Planning Inspectorate",2014,"B04",57,800,"Communities and Local Government","DCLG"
"PINS","Planning Inspectorate",2014,"B05",79,800,"Communities and Local Government","DCLG"
"PINS","Planning Inspectorate",2014,"B06",90,800,"Communities and Local Government","DCLG"
"PINS","Planning Inspectorate",2014,"B07",86,800,"Communities and Local Government","DCLG"
"PINS","Planning Inspectorate",2014,"B08",89,800,"Communities and Local Government","DCLG"
"PINS","Planning Inspectorate",2014,"B09",70,800,"Communities and Local Government","DCLG"
"PINS","Planning Inspectorate",2014,"B10",84,800,"Communities and Local Government","DCLG"
"PINS","Planning Inspectorate",2014,"B11",86,800,"Communities and Local Government","DCLG"
"PINS","Planning Inspectorate",2014,"B12",70,800,"Communities and Local Government","DCLG"
"PINS","Planning Inspectorate",2014,"B13",79,800,"Communities and Local Government","DCLG"
"PINS","Planning Inspectorate",2014,"B14",82,800,"Communities and Local Government","DCLG"
"PINS","Planning Inspectorate",2014,"B15",69,800,"Communities and Local Government","DCLG"
"PINS","Planning Inspectorate",2014,"B16",66,800,"Communities and Local Government","DCLG"
"PINS","Planning Inspectorate",2014,"B17",73,800,"Communities and Local Government","DCLG"
"PINS","Planning Inspectorate",2014,"B18",39,800,"Communities and Local Government","DCLG"
"PINS","Planning Inspectorate",2014,"B19",82,800,"Communities and Local Government","DCLG"
"PINS","Planning Inspectorate",2014,"B20",77,800,"Communities and Local Government","DCLG"
"PINS","Planning Inspectorate",2014,"B21",74,800,"Communities and Local Government","DCLG"
"PINS","Planning Inspectorate",2014,"B22",61,800,"Communities and Local Government","DCLG"
"PINS","Planning Inspectorate",2014,"B23",56,800,"Communities and Local Government","DCLG"
"PINS","Planning Inspectorate",2014,"B24",48,800,"Communities and Local Government","DCLG"
"PINS","Planning Inspectorate",2014,"B25",52,800,"Communities and Local Government","DCLG"
"PINS","Planning Inspectorate",2014,"B26",80,800,"Communities and Local Government","DCLG"
"PINS","Planning Inspectorate",2014,"B27",86,800,"Communities and Local Government","DCLG"
"PINS","Planning Inspectorate",2014,"B28",67,800,"Communities and Local Government","DCLG"
"PINS","Planning Inspectorate",2014,"B29",70,800,"Communities and Local Government","DCLG"
"PINS","Planning Inspectorate",2014,"B30",90,800,"Communities and Local Government","DCLG"
"PINS","Planning Inspectorate",2014,"B31",70,800,"Communities and Local Government","DCLG"
"PINS","Planning Inspectorate",2014,"B32",83,800,"Communities and Local Government","DCLG"
"PINS","Planning Inspectorate",2014,"B33",93,800,"Communities and Local Government","DCLG"
"PINS","Planning Inspectorate",2014,"B34",61,800,"Communities and Local Government","DCLG"
"PINS","Planning Inspectorate",2014,"B35",60,800,"Communities and Local Government","DCLG"
"PINS","Planning Inspectorate",2014,"B36",60,800,"Communities and Local Government","DCLG"
"PINS","Planning Inspectorate",2014,"B37",33,800,"Communities and Local Government","DCLG"
"PINS","Planning Inspectorate",2014,"B38",38,800,"Communities and Local Government","DCLG"
"PINS","Planning Inspectorate",2014,"B39",30,800,"Communities and Local Government","DCLG"
"PINS","Planning Inspectorate",2014,"B40",47,800,"Communities and Local Government","DCLG"
"PINS","Planning Inspectorate",2014,"B41",47,800,"Communities and Local Government","DCLG"
"PINS","Planning Inspectorate",2014,"B42",46,800,"Communities and Local Government","DCLG"
"PINS","Planning Inspectorate",2014,"B43",38,800,"Communities and Local Government","DCLG"
"PINS","Planning Inspectorate",2014,"B44",43,800,"Communities and Local Government","DCLG"
"PINS","Planning Inspectorate",2014,"B45",30,800,"Communities and Local Government","DCLG"
"PINS","Planning Inspectorate",2014,"B46",25,800,"Communities and Local Government","DCLG"
"PINS","Planning Inspectorate",2014,"B47",61,800,"Communities and Local Government","DCLG"
"PINS","Planning Inspectorate",2014,"B48",40,800,"Communities and Local Government","DCLG"
"PINS","Planning Inspectorate",2014,"B49",52,800,"Communities and Local Government","DCLG"
"PINS","Planning Inspectorate",2014,"B50",65,800,"Communities and Local Government","DCLG"
"PINS","Planning Inspectorate",2014,"B51",49,800,"Communities and Local Government","DCLG"
"PINS","Planning Inspectorate",2014,"B52",53,800,"Communities and Local Government","DCLG"
"PINS","Planning Inspectorate",2014,"B53",48,800,"Communities and Local Government","DCLG"
"DCMS","Department for Culture Media and Sport",2014,"B01",91,390,"Civil Service","CS"
"DCMS","Department for Culture Media and Sport",2014,"B02",77,390,"Civil Service","CS"
"DCMS","Department for Culture Media and Sport",2014,"B03",78,390,"Civil Service","CS"
"DCMS","Department for Culture Media and Sport",2014,"B04",64,390,"Civil Service","CS"
"DCMS","Department for Culture Media and Sport",2014,"B05",79,390,"Civil Service","CS"
"DCMS","Department for Culture Media and Sport",2014,"B06",85,390,"Civil Service","CS"
"DCMS","Department for Culture Media and Sport",2014,"B07",81,390,"Civil Service","CS"
"DCMS","Department for Culture Media and Sport",2014,"B08",85,390,"Civil Service","CS"
"DCMS","Department for Culture Media and Sport",2014,"B09",68,390,"Civil Service","CS"
"DCMS","Department for Culture Media and Sport",2014,"B10",83,390,"Civil Service","CS"
"DCMS","Department for Culture Media and Sport",2014,"B11",84,390,"Civil Service","CS"
"DCMS","Department for Culture Media and Sport",2014,"B12",64,390,"Civil Service","CS"
"DCMS","Department for Culture Media and Sport",2014,"B13",75,390,"Civil Service","CS"
"DCMS","Department for Culture Media and Sport",2014,"B14",81,390,"Civil Service","CS"
"DCMS","Department for Culture Media and Sport",2014,"B15",57,390,"Civil Service","CS"
"DCMS","Department for Culture Media and Sport",2014,"B16",59,390,"Civil Service","CS"
"DCMS","Department for Culture Media and Sport",2014,"B17",63,390,"Civil Service","CS"
"DCMS","Department for Culture Media and Sport",2014,"B18",36,390,"Civil Service","CS"
"DCMS","Department for Culture Media and Sport",2014,"B19",83,390,"Civil Service","CS"
"DCMS","Department for Culture Media and Sport",2014,"B20",82,390,"Civil Service","CS"
"DCMS","Department for Culture Media and Sport",2014,"B21",76,390,"Civil Service","CS"
"DCMS","Department for Culture Media and Sport",2014,"B22",47,390,"Civil Service","CS"
"DCMS","Department for Culture Media and Sport",2014,"B23",37,390,"Civil Service","CS"
"DCMS","Department for Culture Media and Sport",2014,"B24",41,390,"Civil Service","CS"
"DCMS","Department for Culture Media and Sport",2014,"B25",36,390,"Civil Service","CS"
"DCMS","Department for Culture Media and Sport",2014,"B26",81,390,"Civil Service","CS"
"DCMS","Department for Culture Media and Sport",2014,"B27",83,390,"Civil Service","CS"
"DCMS","Department for Culture Media and Sport",2014,"B28",69,390,"Civil Service","CS"
"DCMS","Department for Culture Media and Sport",2014,"B29",78,390,"Civil Service","CS"
"DCMS","Department for Culture Media and Sport",2014,"B30",83,390,"Civil Service","CS"
"DCMS","Department for Culture Media and Sport",2014,"B31",68,390,"Civil Service","CS"
"DCMS","Department for Culture Media and Sport",2014,"B32",64,390,"Civil Service","CS"
"DCMS","Department for Culture Media and Sport",2014,"B33",87,390,"Civil Service","CS"
"DCMS","Department for Culture Media and Sport",2014,"B34",70,390,"Civil Service","CS"
"DCMS","Department for Culture Media and Sport",2014,"B35",51,390,"Civil Service","CS"
"DCMS","Department for Culture Media and Sport",2014,"B36",56,390,"Civil Service","CS"
"DCMS","Department for Culture Media and Sport",2014,"B37",28,390,"Civil Service","CS"
"DCMS","Department for Culture Media and Sport",2014,"B38",26,390,"Civil Service","CS"
"DCMS","Department for Culture Media and Sport",2014,"B39",20,390,"Civil Service","CS"
"DCMS","Department for Culture Media and Sport",2014,"B40",51,390,"Civil Service","CS"
"DCMS","Department for Culture Media and Sport",2014,"B41",65,390,"Civil Service","CS"
"DCMS","Department for Culture Media and Sport",2014,"B42",55,390,"Civil Service","CS"
"DCMS","Department for Culture Media and Sport",2014,"B43",38,390,"Civil Service","CS"
"DCMS","Department for Culture Media and Sport",2014,"B44",51,390,"Civil Service","CS"
"DCMS","Department for Culture Media and Sport",2014,"B45",36,390,"Civil Service","CS"
"DCMS","Department for Culture Media and Sport",2014,"B46",34,390,"Civil Service","CS"
"DCMS","Department for Culture Media and Sport",2014,"B47",71,390,"Civil Service","CS"
"DCMS","Department for Culture Media and Sport",2014,"B48",46,390,"Civil Service","CS"
"DCMS","Department for Culture Media and Sport",2014,"B49",48,390,"Civil Service","CS"
"DCMS","Department for Culture Media and Sport",2014,"B50",65,390,"Civil Service","CS"
"DCMS","Department for Culture Media and Sport",2014,"B51",47,390,"Civil Service","CS"
"DCMS","Department for Culture Media and Sport",2014,"B52",48,390,"Civil Service","CS"
"DCMS","Department for Culture Media and Sport",2014,"B53",47,390,"Civil Service","CS"
"TRP","Royal Parks",2014,"B01",92,110,"Culture, Media and Sport","DCMS"
"TRP","Royal Parks",2014,"B02",82,110,"Culture, Media and Sport","DCMS"
"TRP","Royal Parks",2014,"B03",82,110,"Culture, Media and Sport","DCMS"
"TRP","Royal Parks",2014,"B04",80,110,"Culture, Media and Sport","DCMS"
"TRP","Royal Parks",2014,"B05",86,110,"Culture, Media and Sport","DCMS"
"TRP","Royal Parks",2014,"B06",82,110,"Culture, Media and Sport","DCMS"
"TRP","Royal Parks",2014,"B07",76,110,"Culture, Media and Sport","DCMS"
"TRP","Royal Parks",2014,"B08",80,110,"Culture, Media and Sport","DCMS"
"TRP","Royal Parks",2014,"B09",67,110,"Culture, Media and Sport","DCMS"
"TRP","Royal Parks",2014,"B10",86,110,"Culture, Media and Sport","DCMS"
"TRP","Royal Parks",2014,"B11",89,110,"Culture, Media and Sport","DCMS"
"TRP","Royal Parks",2014,"B12",74,110,"Culture, Media and Sport","DCMS"
"TRP","Royal Parks",2014,"B13",83,110,"Culture, Media and Sport","DCMS"
"TRP","Royal Parks",2014,"B14",86,110,"Culture, Media and Sport","DCMS"
"TRP","Royal Parks",2014,"B15",79,110,"Culture, Media and Sport","DCMS"
"TRP","Royal Parks",2014,"B16",73,110,"Culture, Media and Sport","DCMS"
"TRP","Royal Parks",2014,"B17",71,110,"Culture, Media and Sport","DCMS"
"TRP","Royal Parks",2014,"B18",52,110,"Culture, Media and Sport","DCMS"
"TRP","Royal Parks",2014,"B19",83,110,"Culture, Media and Sport","DCMS"
"TRP","Royal Parks",2014,"B20",83,110,"Culture, Media and Sport","DCMS"
"TRP","Royal Parks",2014,"B21",82,110,"Culture, Media and Sport","DCMS"
"TRP","Royal Parks",2014,"B22",64,110,"Culture, Media and Sport","DCMS"
"TRP","Royal Parks",2014,"B23",56,110,"Culture, Media and Sport","DCMS"
"TRP","Royal Parks",2014,"B24",35,110,"Culture, Media and Sport","DCMS"
"TRP","Royal Parks",2014,"B25",40,110,"Culture, Media and Sport","DCMS"
"TRP","Royal Parks",2014,"B26",82,110,"Culture, Media and Sport","DCMS"
"TRP","Royal Parks",2014,"B27",91,110,"Culture, Media and Sport","DCMS"
"TRP","Royal Parks",2014,"B28",75,110,"Culture, Media and Sport","DCMS"
"TRP","Royal Parks",2014,"B29",85,110,"Culture, Media and Sport","DCMS"
"TRP","Royal Parks",2014,"B30",86,110,"Culture, Media and Sport","DCMS"
"TRP","Royal Parks",2014,"B31",79,110,"Culture, Media and Sport","DCMS"
"TRP","Royal Parks",2014,"B32",91,110,"Culture, Media and Sport","DCMS"
"TRP","Royal Parks",2014,"B33",94,110,"Culture, Media and Sport","DCMS"
"TRP","Royal Parks",2014,"B34",77,110,"Culture, Media and Sport","DCMS"
"TRP","Royal Parks",2014,"B35",55,110,"Culture, Media and Sport","DCMS"
"TRP","Royal Parks",2014,"B36",53,110,"Culture, Media and Sport","DCMS"
"TRP","Royal Parks",2014,"B37",14,110,"Culture, Media and Sport","DCMS"
"TRP","Royal Parks",2014,"B38",17,110,"Culture, Media and Sport","DCMS"
"TRP","Royal Parks",2014,"B39",12,110,"Culture, Media and Sport","DCMS"
"TRP","Royal Parks",2014,"B40",70,110,"Culture, Media and Sport","DCMS"
"TRP","Royal Parks",2014,"B41",59,110,"Culture, Media and Sport","DCMS"
"TRP","Royal Parks",2014,"B42",59,110,"Culture, Media and Sport","DCMS"
"TRP","Royal Parks",2014,"B43",48,110,"Culture, Media and Sport","DCMS"
"TRP","Royal Parks",2014,"B44",58,110,"Culture, Media and Sport","DCMS"
"TRP","Royal Parks",2014,"B45",36,110,"Culture, Media and Sport","DCMS"
"TRP","Royal Parks",2014,"B46",32,110,"Culture, Media and Sport","DCMS"
"TRP","Royal Parks",2014,"B47",64,110,"Culture, Media and Sport","DCMS"
"TRP","Royal Parks",2014,"B48",48,110,"Culture, Media and Sport","DCMS"
"TRP","Royal Parks",2014,"B49",63,110,"Culture, Media and Sport","DCMS"
"TRP","Royal Parks",2014,"B50",82,110,"Culture, Media and Sport","DCMS"
"TRP","Royal Parks",2014,"B51",68,110,"Culture, Media and Sport","DCMS"
"TRP","Royal Parks",2014,"B52",74,110,"Culture, Media and Sport","DCMS"
"TRP","Royal Parks",2014,"B53",59,110,"Culture, Media and Sport","DCMS"
"MOD","Ministry of Defence",2014,"B01",88,48540,"Civil Service","CS"
"MOD","Ministry of Defence",2014,"B02",78,48540,"Civil Service","CS"
"MOD","Ministry of Defence",2014,"B03",73,48540,"Civil Service","CS"
